Time	Ir	iD	Vd	Vl	Voi	Vi	Vr
0.02883	0.00716689	-9.92539e-008	-0.991956	-0.00716697	-7.16699e-008	-0.991956	0.00716689
0.02884	0.00709558	-9.92539e-008	-0.992426	-0.00709566	-7.09568e-008	-0.992427	0.00709558
0.02885	0.00702498	-9.92539e-008	-0.992883	-0.00702505	-7.02508e-008	-0.992883	0.00702498
0.02886	0.00695508	-9.92539e-008	-0.993324	-0.00695515	-6.95517e-008	-0.993325	0.00695508
0.02887	0.00688587	-9.9365e-008	-0.993752	-0.00688595	-6.88597e-008	-0.993752	0.00688587
0.02888	0.00681735	-9.9365e-008	-0.994166	-0.00681743	-6.81745e-008	-0.994166	0.00681735
0.02889	0.00674952	-9.9365e-008	-0.994566	-0.00674959	-6.74962e-008	-0.994566	0.00674952
0.0289	0.00668236	-9.95315e-008	-0.994951	-0.00668243	-6.68246e-008	-0.994951	0.00668236
0.02891	0.00661587	-9.95315e-008	-0.995322	-0.00661594	-6.61597e-008	-0.995322	0.00661587
0.02892	0.00655004	-9.9476e-008	-0.995679	-0.00655011	-6.55014e-008	-0.995679	0.00655004
0.02893	0.00648486	-9.95315e-008	-0.996022	-0.00648493	-6.48496e-008	-0.996022	0.00648486
0.02894	0.00642033	-9.9587e-008	-0.996351	-0.0064204	-6.42043e-008	-0.996351	0.00642033
0.02895	0.00635645	-9.9698e-008	-0.996666	-0.00635652	-6.35655e-008	-0.996666	0.00635645
0.02896	0.0062932	-9.97535e-008	-0.996966	-0.00629327	-6.2933e-008	-0.996966	0.0062932
0.02897	0.00623058	-9.9698e-008	-0.997253	-0.00623065	-6.23068e-008	-0.997253	0.00623058
0.02898	0.00616858	-9.9698e-008	-0.997525	-0.00616865	-6.16868e-008	-0.997525	0.00616858
0.02899	0.0061072	-9.97535e-008	-0.997783	-0.00610727	-6.1073e-008	-0.997783	0.0061072
0.029	0.00604644	-9.96425e-008	-0.998027	-0.0060465	-6.04654e-008	-0.998027	0.00604644
0.02901	0.00598627	-9.9809e-008	-0.998256	-0.00598634	-5.98637e-008	-0.998256	0.00598627
0.02902	0.00592671	-9.9809e-008	-0.998472	-0.00592677	-5.92681e-008	-0.998472	0.00592671
0.02903	0.00586773	-9.99201e-008	-0.998673	-0.0058678	-5.86783e-008	-0.998673	0.00586773
0.02904	0.00580935	-9.9809e-008	-0.99886	-0.00580941	-5.80945e-008	-0.99886	0.00580935
0.02905	0.00575154	-9.9809e-008	-0.999033	-0.00575161	-5.75164e-008	-0.999033	0.00575154
0.02906	0.00569431	-1.00031e-007	-0.999192	-0.00569437	-5.69441e-008	-0.999192	0.00569431
0.02907	0.00563765	-9.98646e-008	-0.999336	-0.00563771	-5.63775e-008	-0.999336	0.00563765
0.02908	0.00558155	-1.00031e-007	-0.999466	-0.00558162	-5.58165e-008	-0.999466	0.00558155
0.02909	0.00552602	-9.98646e-008	-0.999582	-0.00552608	-5.52612e-008	-0.999582	0.00552602
0.0291	0.00547103	-9.99201e-008	-0.999684	-0.00547109	-5.47113e-008	-0.999684	0.00547103
0.02911	0.00541659	-9.99756e-008	-0.999772	-0.00541665	-5.41669e-008	-0.999772	0.00541659
0.02912	0.00536269	-9.99756e-008	-0.999845	-0.00536275	-5.36279e-008	-0.999845	0.00536269
0.02913	0.00530933	-9.99756e-008	-0.999904	-0.00530939	-5.30943e-008	-0.999904	0.00530933
0.02914	0.0052565	-9.99201e-008	-0.999949	-0.00525656	-5.2566e-008	-0.999949	0.0052565
0.02915	0.0052042	-9.99201e-008	-0.99998	-0.00520426	-5.2043e-008	-0.99998	0.0052042
0.02916	0.00515242	-9.9809e-008	-0.999997	-0.00515247	-5.15252e-008	-0.999997	0.00515242
0.02917	0.00510115	-1.00087e-007	-0.999999	-0.0051012	-5.10125e-008	-0.999999	0.00510115
0.02918	0.00505039	-9.99756e-008	-0.999987	-0.00505045	-5.05049e-008	-0.999987	0.00505039
0.02919	0.00500014	-9.99756e-008	-0.999961	-0.00500019	-5.00024e-008	-0.999961	0.00500014
0.0292	0.00495038	-1.00031e-007	-0.999921	-0.00495044	-4.95048e-008	-0.999921	0.00495038
0.02921	0.00490113	-9.98646e-008	-0.999867	-0.00490118	-4.90123e-008	-0.999867	0.00490113
0.02922	0.00485236	-9.98646e-008	-0.999798	-0.00485241	-4.85246e-008	-0.999798	0.00485236
0.02923	0.00480407	-9.99756e-008	-0.999715	-0.00480413	-4.80417e-008	-0.999715	0.00480407
0.02924	0.00475627	-9.99201e-008	-0.999618	-0.00475632	-4.75637e-008	-0.999618	0.00475627
0.02925	0.00470895	-9.99756e-008	-0.999507	-0.004709	-4.70905e-008	-0.999507	0.00470895
0.02926	0.00466209	-1.00031e-007	-0.999381	-0.00466214	-4.66219e-008	-0.999381	0.00466209
0.02927	0.0046157	-9.98646e-008	-0.999241	-0.00461575	-4.6158e-008	-0.999241	0.0046157
0.02928	0.00456977	-9.99201e-008	-0.999087	-0.00456982	-4.56987e-008	-0.999087	0.00456977
0.02929	0.0045243	-9.98646e-008	-0.998919	-0.00452435	-4.5244e-008	-0.998919	0.0045243
0.0293	0.00447928	-9.9809e-008	-0.998737	-0.00447933	-4.47938e-008	-0.998737	0.00447928
0.02931	0.00443471	-9.98646e-008	-0.99854	-0.00443476	-4.43481e-008	-0.99854	0.00443471
0.02932	0.00439059	-9.97535e-008	-0.99833	-0.00439063	-4.39069e-008	-0.99833	0.00439059
0.02933	0.0043469	-9.9809e-008	-0.998105	-0.00434695	-4.347e-008	-0.998105	0.0043469
0.02934	0.00430365	-9.9698e-008	-0.997866	-0.00430369	-4.30374e-008	-0.997866	0.00430365
0.02935	0.00426082	-9.9698e-008	-0.997612	-0.00426087	-4.26092e-008	-0.997613	0.00426082
0.02936	0.00421843	-9.97535e-008	-0.997345	-0.00421847	-4.21853e-008	-0.997345	0.00421843
0.02937	0.00417645	-9.97535e-008	-0.997063	-0.0041765	-4.17655e-008	-0.997063	0.00417645
0.02938	0.00413489	-9.97535e-008	-0.996768	-0.00413494	-4.13499e-008	-0.996768	0.00413489
0.02939	0.00409375	-9.96425e-008	-0.996458	-0.00409379	-4.09385e-008	-0.996458	0.00409375
0.0294	0.00405302	-9.96425e-008	-0.996134	-0.00405306	-4.05312e-008	-0.996134	0.00405302
0.02941	0.00401269	-9.95315e-008	-0.995795	-0.00401273	-4.01279e-008	-0.995795	0.00401269
0.02942	0.00397276	-9.95315e-008	-0.995443	-0.0039728	-3.97286e-008	-0.995443	0.00397276
0.02943	0.00393323	-9.9476e-008	-0.995076	-0.00393327	-3.93333e-008	-0.995076	0.00393323
0.02944	0.00389409	-9.95315e-008	-0.994696	-0.00389413	-3.89419e-008	-0.994696	0.00389409
0.02945	0.00385534	-9.94205e-008	-0.994301	-0.00385539	-3.85544e-008	-0.994301	0.00385534
0.02946	0.00381698	-9.93094e-008	-0.993892	-0.00381702	-3.81708e-008	-0.993892	0.00381698
0.02947	0.003779	-9.94205e-008	-0.993469	-0.00377904	-3.7791e-008	-0.993469	0.003779
0.02948	0.0037414	-9.92539e-008	-0.993031	-0.00374144	-3.7415e-008	-0.993031	0.0037414
0.02949	0.00370417	-9.91429e-008	-0.99258	-0.00370421	-3.70427e-008	-0.99258	0.00370417
0.0295	0.00366731	-9.93094e-008	-0.992115	-0.00366735	-3.66741e-008	-0.992115	0.00366731
0.02951	0.00363082	-9.91429e-008	-0.991635	-0.00363086	-3.63092e-008	-0.991635	0.00363082
0.02952	0.00359469	-9.90319e-008	-0.991141	-0.00359473	-3.59479e-008	-0.991142	0.00359469
0.02953	0.00355893	-9.91429e-008	-0.990634	-0.00355896	-3.55902e-008	-0.990634	0.00355893
0.02954	0.00352351	-9.88654e-008	-0.990112	-0.00352355	-3.52361e-008	-0.990112	0.00352351
0.02955	0.00348845	-9.89209e-008	-0.989576	-0.00348849	-3.48855e-008	-0.989576	0.00348845
0.02956	0.00345374	-9.88654e-008	-0.989026	-0.00345378	-3.45384e-008	-0.989026	0.00345374
0.02957	0.00341938	-9.88098e-008	-0.988462	-0.00341941	-3.41947e-008	-0.988462	0.00341938
0.02958	0.00338535	-9.88098e-008	-0.987884	-0.00338539	-3.38545e-008	-0.987884	0.00338535
0.02959	0.00335167	-9.86433e-008	-0.987292	-0.0033517	-3.35176e-008	-0.987292	0.00335167
0.0296	0.00331832	-9.85878e-008	-0.986686	-0.00331835	-3.31841e-008	-0.986686	0.00331832
0.02961	0.0032853	-9.84768e-008	-0.986066	-0.00328533	-3.2854e-008	-0.986066	0.0032853
0.02962	0.00325261	-9.85323e-008	-0.985432	-0.00325264	-3.25271e-008	-0.985432	0.00325261
0.02963	0.00322024	-9.84213e-008	-0.984783	-0.00322028	-3.22034e-008	-0.984783	0.00322024
0.02964	0.0031882	-9.83658e-008	-0.984121	-0.00318824	-3.1883e-008	-0.984121	0.0031882
0.02965	0.00315648	-9.83658e-008	-0.983445	-0.00315651	-3.15657e-008	-0.983445	0.00315648
0.02966	0.00312507	-9.82547e-008	-0.982755	-0.0031251	-3.12517e-008	-0.982755	0.00312507
0.02967	0.00309397	-9.81437e-008	-0.982051	-0.00309401	-3.09407e-008	-0.982051	0.00309397
0.02968	0.00306319	-9.80882e-008	-0.981333	-0.00306322	-3.06328e-008	-0.981333	0.00306319
0.02969	0.00303271	-9.80327e-008	-0.980601	-0.00303274	-3.03281e-008	-0.980601	0.00303271
0.0297	0.00300253	-9.80327e-008	-0.979855	-0.00300256	-3.00263e-008	-0.979855	0.00300253
0.02971	0.00297265	-9.78662e-008	-0.979095	-0.00297269	-2.97275e-008	-0.979095	0.00297265
0.02972	0.00294308	-9.77551e-008	-0.978321	-0.00294311	-2.94317e-008	-0.978321	0.00294308
0.02973	0.00291379	-9.78106e-008	-0.977534	-0.00291382	-2.91389e-008	-0.977534	0.00291379
0.02974	0.0028848	-9.76996e-008	-0.976732	-0.00288483	-2.88489e-008	-0.976732	0.0028848
0.02975	0.00285609	-9.76441e-008	-0.975917	-0.00285612	-2.85619e-008	-0.975917	0.00285609
0.02976	0.00282767	-9.74776e-008	-0.975087	-0.0028277	-2.82777e-008	-0.975087	0.00282767
0.02977	0.00279954	-9.7311e-008	-0.974244	-0.00279957	-2.79963e-008	-0.974244	0.00279954
0.02978	0.00277168	-9.72e-008	-0.973387	-0.00277171	-2.77178e-008	-0.973387	0.00277168
0.02979	0.0027441	-9.7311e-008	-0.972516	-0.00274413	-2.7442e-008	-0.972516	0.0027441
0.0298	0.0027168	-9.71445e-008	-0.971632	-0.00271683	-2.71689e-008	-0.971632	0.0027168
0.02981	0.00268976	-9.7089e-008	-0.970733	-0.00268979	-2.68986e-008	-0.970733	0.00268976
0.02982	0.002663	-9.69225e-008	-0.969821	-0.00266303	-2.6631e-008	-0.969821	0.002663
0.02983	0.0026365	-9.6867e-008	-0.968895	-0.00263653	-2.6366e-008	-0.968895	0.0026365
0.02984	0.00261027	-9.67004e-008	-0.967955	-0.0026103	-2.61036e-008	-0.967955	0.00261027
0.02985	0.00258429	-9.68114e-008	-0.967001	-0.00258432	-2.58439e-008	-0.967001	0.00258429
0.02986	0.00255858	-9.65894e-008	-0.966034	-0.00255861	-2.55868e-008	-0.966034	0.00255858
0.02987	0.00253312	-9.64229e-008	-0.965053	-0.00253315	-2.53322e-008	-0.965053	0.00253312
0.02988	0.00250792	-9.63674e-008	-0.964058	-0.00250794	-2.50801e-008	-0.964058	0.00250792
0.02989	0.00248296	-9.62563e-008	-0.96305	-0.00248299	-2.48306e-008	-0.96305	0.00248296
0.0299	0.00245825	-9.62008e-008	-0.962028	-0.00245828	-2.45835e-008	-0.962028	0.00245825
0.02991	0.00243379	-9.60343e-008	-0.960992	-0.00243382	-2.43389e-008	-0.960992	0.00243379
0.02992	0.00240958	-9.59788e-008	-0.959942	-0.0024096	-2.40967e-008	-0.959942	0.00240958
0.02993	0.0023856	-9.57567e-008	-0.958879	-0.00238563	-2.3857e-008	-0.958879	0.0023856
0.02994	0.00236186	-9.57567e-008	-0.957802	-0.00236189	-2.36196e-008	-0.957802	0.00236186
0.02995	0.00233836	-9.57012e-008	-0.956712	-0.00233839	-2.33846e-008	-0.956712	0.00233836
0.02996	0.00231509	-9.55902e-008	-0.955608	-0.00231512	-2.31519e-008	-0.955608	0.00231509
0.02997	0.00229206	-9.55347e-008	-0.95449	-0.00229208	-2.29215e-008	-0.954491	0.00229206
0.02998	0.00226925	-9.53126e-008	-0.953359	-0.00226928	-2.26935e-008	-0.953359	0.00226925
0.02999	0.00224667	-9.52016e-008	-0.952215	-0.0022467	-2.24677e-008	-0.952215	0.00224667
0.03	0.00222432	-9.51461e-008	-0.951056	-0.00222434	-2.22441e-008	-0.951057	0.00222432
0.03001	0.00220218	-9.48686e-008	-0.949885	-0.00220221	-2.20228e-008	-0.949885	0.00220218
0.03002	0.00218027	-9.4813e-008	-0.9487	-0.0021803	-2.18037e-008	-0.9487	0.00218027
0.03003	0.00215858	-9.4702e-008	-0.947501	-0.0021586	-2.15867e-008	-0.947501	0.00215858
0.03004	0.0021371	-9.4591e-008	-0.946289	-0.00213712	-2.13719e-008	-0.946289	0.0021371
0.03005	0.00211583	-9.45355e-008	-0.945063	-0.00211586	-2.11593e-008	-0.945063	0.00211583
0.03006	0.00209478	-9.44245e-008	-0.943824	-0.0020948	-2.09487e-008	-0.943824	0.00209478
0.03007	0.00207394	-9.43134e-008	-0.942572	-0.00207396	-2.07403e-008	-0.942572	0.00207394
0.03008	0.0020533	-9.41469e-008	-0.941306	-0.00205332	-2.05339e-008	-0.941306	0.0020533
0.03009	0.00203287	-9.39804e-008	-0.940026	-0.00203289	-2.03296e-008	-0.940026	0.00203287
0.0301	0.00201264	-9.39249e-008	-0.938734	-0.00201266	-2.01273e-008	-0.938734	0.00201264
0.03011	0.00199261	-9.37028e-008	-0.937428	-0.00199264	-1.99271e-008	-0.937428	0.00199261
0.03012	0.00197279	-9.35918e-008	-0.936109	-0.00197281	-1.97288e-008	-0.936109	0.00197279
0.03013	0.00195316	-9.34808e-008	-0.934776	-0.00195318	-1.95325e-008	-0.934776	0.00195316
0.03014	0.00193372	-9.32032e-008	-0.93343	-0.00193374	-1.93382e-008	-0.93343	0.00193372
0.03015	0.00191448	-9.32587e-008	-0.932071	-0.0019145	-1.91457e-008	-0.932071	0.00191448
0.03016	0.00189543	-9.30922e-008	-0.930699	-0.00189545	-1.89552e-008	-0.930699	0.00189543
0.03017	0.00187657	-9.29812e-008	-0.929313	-0.00187659	-1.87666e-008	-0.929313	0.00187657
0.03018	0.0018579	-9.27036e-008	-0.927914	-0.00185792	-1.85799e-008	-0.927914	0.0018579
0.03019	0.00183941	-9.26481e-008	-0.926502	-0.00183943	-1.8395e-008	-0.926502	0.00183941
0.0302	0.00182111	-9.24816e-008	-0.925077	-0.00182113	-1.8212e-008	-0.925077	0.00182111
0.03021	0.00180299	-9.2315e-008	-0.923639	-0.00180301	-1.80308e-008	-0.923639	0.00180299
0.03022	0.00178505	-9.22595e-008	-0.922187	-0.00178507	-1.78514e-008	-0.922187	0.00178505
0.03023	0.00176729	-9.20375e-008	-0.920723	-0.00176731	-1.76738e-008	-0.920723	0.00176729
0.03024	0.0017497	-9.1871e-008	-0.919245	-0.00174972	-1.74979e-008	-0.919245	0.0017497
0.03025	0.00173229	-9.16489e-008	-0.917755	-0.00173231	-1.73238e-008	-0.917755	0.00173229
0.03026	0.00171505	-9.15934e-008	-0.916251	-0.00171507	-1.71515e-008	-0.916251	0.00171505
0.03027	0.00169799	-9.15379e-008	-0.914734	-0.00169801	-1.69808e-008	-0.914734	0.00169799
0.03028	0.00168109	-9.12048e-008	-0.913204	-0.00168111	-1.68118e-008	-0.913204	0.00168109
0.03029	0.00166437	-9.11493e-008	-0.911662	-0.00166438	-1.66446e-008	-0.911662	0.00166437
0.0303	0.0016478	-9.08718e-008	-0.910106	-0.00164782	-1.6479e-008	-0.910106	0.0016478
0.03031	0.00163141	-9.08162e-008	-0.908537	-0.00163143	-1.6315e-008	-0.908537	0.00163141
0.03032	0.00161518	-9.06497e-008	-0.906956	-0.00161519	-1.61527e-008	-0.906956	0.00161518
0.03033	0.0015991	-9.05387e-008	-0.905361	-0.00159912	-1.59919e-008	-0.905361	0.0015991
0.03034	0.00158319	-9.03722e-008	-0.903754	-0.00158321	-1.58328e-008	-0.903754	0.00158319
0.03035	0.00156744	-9.00946e-008	-0.902134	-0.00156746	-1.56753e-008	-0.902134	0.00156744
0.03036	0.00155184	-8.99281e-008	-0.900501	-0.00155186	-1.55193e-008	-0.900501	0.00155184
0.03037	0.0015364	-8.97615e-008	-0.898855	-0.00153642	-1.53649e-008	-0.898855	0.0015364
0.03038	0.00152111	-8.97615e-008	-0.897197	-0.00152113	-1.5212e-008	-0.897197	0.00152111
0.03039	0.00150598	-8.9484e-008	-0.895525	-0.00150599	-1.50607e-008	-0.895525	0.00150598
0.0304	0.00149099	-8.92619e-008	-0.893841	-0.00149101	-1.49108e-008	-0.893841	0.00149099
0.03041	0.00147616	-8.91509e-008	-0.892145	-0.00147617	-1.47625e-008	-0.892145	0.00147616
0.03042	0.00146147	-8.90954e-008	-0.890435	-0.00146148	-1.46156e-008	-0.890435	0.00146147
0.03043	0.00144693	-8.89289e-008	-0.888713	-0.00144694	-1.44701e-008	-0.888713	0.00144693
0.03044	0.00143253	-8.86513e-008	-0.886979	-0.00143254	-1.43262e-008	-0.886979	0.00143253
0.03045	0.00141827	-8.84293e-008	-0.885231	-0.00141829	-1.41836e-008	-0.885231	0.00141827
0.03046	0.00140416	-8.83182e-008	-0.883471	-0.00140418	-1.40425e-008	-0.883471	0.00140416
0.03047	0.00139019	-8.80407e-008	-0.881699	-0.00139021	-1.39028e-008	-0.881699	0.00139019
0.03048	0.00137636	-8.78742e-008	-0.879914	-0.00137637	-1.37645e-008	-0.879914	0.00137636
0.03049	0.00136266	-8.77631e-008	-0.878117	-0.00136268	-1.36275e-008	-0.878117	0.00136266
0.0305	0.0013491	-8.75411e-008	-0.876307	-0.00134912	-1.34919e-008	-0.876307	0.0013491
0.03051	0.00133568	-8.74301e-008	-0.874484	-0.00133569	-1.33577e-008	-0.874484	0.00133568
0.03052	0.00132239	-8.72635e-008	-0.872649	-0.0013224	-1.32248e-008	-0.872649	0.00132239
0.03053	0.00130923	-8.71525e-008	-0.870802	-0.00130924	-1.30932e-008	-0.870802	0.00130923
0.03054	0.0012962	-8.6875e-008	-0.868943	-0.00129622	-1.29629e-008	-0.868943	0.0012962
0.03055	0.00128331	-8.67084e-008	-0.867071	-0.00128332	-1.28339e-008	-0.867071	0.00128331
0.03056	0.00127054	-8.64864e-008	-0.865186	-0.00127055	-1.27062e-008	-0.865186	0.00127054
0.03057	0.00125789	-8.62643e-008	-0.86329	-0.00125791	-1.25798e-008	-0.86329	0.00125789
0.03058	0.00124538	-8.62088e-008	-0.861381	-0.00124539	-1.24546e-008	-0.861381	0.00124538
0.03059	0.00123299	-8.60423e-008	-0.85946	-0.001233	-1.23307e-008	-0.85946	0.00123299
0.0306	0.00122072	-8.57092e-008	-0.857527	-0.00122073	-1.2208e-008	-0.857527	0.00122072
0.03061	0.00120857	-8.54317e-008	-0.855581	-0.00120858	-1.20866e-008	-0.855581	0.00120857
0.03062	0.00119654	-8.53206e-008	-0.853624	-0.00119656	-1.19663e-008	-0.853624	0.00119654
0.03063	0.00118464	-8.50986e-008	-0.851654	-0.00118465	-1.18472e-008	-0.851654	0.00118464
0.03064	0.00117285	-8.49321e-008	-0.849672	-0.00117286	-1.17294e-008	-0.849672	0.00117285
0.03065	0.00116118	-8.471e-008	-0.847678	-0.00116119	-1.16127e-008	-0.847678	0.00116118
0.03066	0.00114963	-8.4599e-008	-0.845672	-0.00114964	-1.14971e-008	-0.845672	0.00114963
0.03067	0.00113819	-8.43769e-008	-0.843654	-0.0011382	-1.13827e-008	-0.843654	0.00113819
0.03068	0.00112686	-8.40994e-008	-0.841624	-0.00112687	-1.12695e-008	-0.841624	0.00112686
0.03069	0.00111565	-8.39329e-008	-0.839582	-0.00111566	-1.11573e-008	-0.839582	0.00111565
0.0307	0.00110455	-8.37663e-008	-0.837528	-0.00110456	-1.10463e-008	-0.837528	0.00110455
0.03071	0.00109356	-8.34333e-008	-0.835462	-0.00109357	-1.09364e-008	-0.835462	0.00109356
0.03072	0.00108268	-8.33222e-008	-0.833385	-0.00108269	-1.08276e-008	-0.833385	0.00108268
0.03073	0.0010719	-8.31002e-008	-0.831295	-0.00107191	-1.07199e-008	-0.831295	0.0010719
0.03074	0.00106124	-8.28781e-008	-0.829194	-0.00106125	-1.06132e-008	-0.829194	0.00106124
0.03075	0.00105068	-8.27116e-008	-0.827081	-0.00105069	-1.05076e-008	-0.827081	0.00105068
0.03076	0.00104022	-8.24896e-008	-0.824956	-0.00104023	-1.04031e-008	-0.824956	0.00104022
0.03077	0.00102987	-8.22675e-008	-0.822819	-0.00102988	-1.02995e-008	-0.822819	0.00102987
0.03078	0.00101962	-8.2101e-008	-0.820671	-0.00101964	-1.01971e-008	-0.820671	0.00101962
0.03079	0.00100948	-8.18234e-008	-0.818511	-0.00100949	-1.00956e-008	-0.818511	0.00100948
0.0308	0.000999434	-8.16014e-008	-0.816339	-0.000999445	-9.99516e-009	-0.816339	0.000999434
0.03081	0.00098949	-8.13793e-008	-0.814156	-0.0009895	-9.89571e-009	-0.814156	0.00098949
0.03082	0.000979644	-8.11573e-008	-0.811961	-0.000979655	-9.79725e-009	-0.811961	0.000979644
0.03083	0.000969896	-8.09353e-008	-0.809755	-0.000969907	-9.69977e-009	-0.809755	0.000969896
0.03084	0.000960245	-8.07687e-008	-0.807537	-0.000960256	-9.60326e-009	-0.807537	0.000960245
0.03085	0.00095069	-8.03801e-008	-0.805308	-0.000950701	-9.50771e-009	-0.805308	0.00095069
0.03086	0.000941231	-8.03246e-008	-0.803067	-0.000941241	-9.41311e-009	-0.803067	0.000941231
0.03087	0.000931865	-8.00471e-008	-0.800815	-0.000931875	-9.31945e-009	-0.800815	0.000931865
0.03088	0.000922593	-7.9825e-008	-0.798551	-0.000922603	-9.22673e-009	-0.798551	0.000922593
0.03089	0.000913413	-7.9603e-008	-0.796277	-0.000913423	-9.13492e-009	-0.796277	0.000913413
0.0309	0.000904324	-7.93254e-008	-0.79399	-0.000904334	-9.04403e-009	-0.79399	0.000904324
0.03091	0.000895325	-7.91034e-008	-0.791693	-0.000895335	-8.95405e-009	-0.791693	0.000895325
0.03092	0.000886417	-7.89924e-008	-0.789384	-0.000886426	-8.86496e-009	-0.789384	0.000886417
0.03093	0.000877596	-7.87703e-008	-0.787064	-0.000877606	-8.77675e-009	-0.787064	0.000877596
0.03094	0.000868864	-7.84928e-008	-0.784733	-0.000868874	-8.68943e-009	-0.784733	0.000868864
0.03095	0.000860219	-7.82707e-008	-0.782391	-0.000860228	-8.60297e-009	-0.782391	0.000860219
0.03096	0.000851659	-7.79377e-008	-0.780037	-0.000851668	-8.51737e-009	-0.780037	0.000851659
0.03097	0.000843185	-7.76601e-008	-0.777673	-0.000843194	-8.43263e-009	-0.777673	0.000843185
0.03098	0.000834795	-7.74936e-008	-0.775297	-0.000834804	-8.34872e-009	-0.775297	0.000834795
0.03099	0.000826488	-7.7216e-008	-0.772911	-0.000826497	-8.26566e-009	-0.772911	0.000826488
0.031	0.000818264	-7.70495e-008	-0.770513	-0.000818273	-8.18341e-009	-0.770513	0.000818264
0.03101	0.000810122	-7.67164e-008	-0.768105	-0.000810131	-8.10199e-009	-0.768105	0.000810122
0.03102	0.000802061	-7.64389e-008	-0.765685	-0.00080207	-8.02138e-009	-0.765685	0.000802061
0.03103	0.000794081	-7.63278e-008	-0.763255	-0.000794089	-7.94157e-009	-0.763255	0.000794081
0.03104	0.000786179	-7.61058e-008	-0.760814	-0.000786188	-7.86255e-009	-0.760814	0.000786179
0.03105	0.000778356	-7.57727e-008	-0.758362	-0.000778365	-7.78432e-009	-0.758362	0.000778356
0.03106	0.000770612	-7.56062e-008	-0.755899	-0.00077062	-7.70687e-009	-0.755899	0.000770612
0.03107	0.000762944	-7.53841e-008	-0.753426	-0.000762952	-7.63019e-009	-0.753426	0.000762944
0.03108	0.000755352	-7.50511e-008	-0.750941	-0.00075536	-7.55427e-009	-0.750942	0.000755352
0.03109	0.000747836	-7.47735e-008	-0.748447	-0.000747844	-7.47911e-009	-0.748447	0.000747836
0.0311	0.000740395	-7.4496e-008	-0.745941	-0.000740403	-7.40469e-009	-0.745941	0.000740395
0.03111	0.000733028	-7.43294e-008	-0.743425	-0.000733036	-7.33102e-009	-0.743425	0.000733028
0.03112	0.000725734	-7.40519e-008	-0.740898	-0.000725742	-7.25808e-009	-0.740898	0.000725734
0.03113	0.000718512	-7.39409e-008	-0.738361	-0.00071852	-7.18586e-009	-0.738361	0.000718512
0.03114	0.000711363	-7.36078e-008	-0.735813	-0.000711371	-7.11437e-009	-0.735813	0.000711363
0.03115	0.000704285	-7.33302e-008	-0.733255	-0.000704292	-7.04358e-009	-0.733255	0.000704285
0.03116	0.000697277	-7.29972e-008	-0.730687	-0.000697284	-6.9735e-009	-0.730687	0.000697277
0.03117	0.000690339	-7.27751e-008	-0.728108	-0.000690346	-6.90411e-009	-0.728108	0.000690339
0.03118	0.00068347	-7.26086e-008	-0.725519	-0.000683477	-6.83542e-009	-0.725519	0.00068347
0.03119	0.000676669	-7.22755e-008	-0.722919	-0.000676676	-6.76741e-009	-0.722919	0.000676669
0.0312	0.000669936	-7.19425e-008	-0.720309	-0.000669943	-6.70008e-009	-0.720309	0.000669936
0.03121	0.00066327	-7.17204e-008	-0.717689	-0.000663277	-6.63341e-009	-0.717689	0.00066327
0.03122	0.00065667	-7.15539e-008	-0.715059	-0.000656677	-6.56741e-009	-0.715059	0.00065667
0.03123	0.000650136	-7.11653e-008	-0.712418	-0.000650143	-6.50207e-009	-0.712418	0.000650136
0.03124	0.000643667	-7.09988e-008	-0.709767	-0.000643674	-6.43738e-009	-0.709767	0.000643667
0.03125	0.000637262	-7.07767e-008	-0.707107	-0.000637269	-6.37333e-009	-0.707107	0.000637262
0.03126	0.000630921	-7.03881e-008	-0.704436	-0.000630928	-6.30991e-009	-0.704436	0.000630921
0.03127	0.000624643	-7.02216e-008	-0.701755	-0.00062465	-6.24713e-009	-0.701755	0.000624643
0.03128	0.000618428	-6.99441e-008	-0.699065	-0.000618434	-6.18498e-009	-0.699065	0.000618428
0.03129	0.000612274	-6.9611e-008	-0.696364	-0.000612281	-6.12344e-009	-0.696364	0.000612274
0.0313	0.000606182	-6.93334e-008	-0.693653	-0.000606188	-6.06251e-009	-0.693653	0.000606182
0.03131	0.00060015	-6.91114e-008	-0.690933	-0.000600157	-6.00219e-009	-0.690933	0.00060015
0.03132	0.000594178	-6.88893e-008	-0.688203	-0.000594185	-5.94247e-009	-0.688203	0.000594178
0.03133	0.000588266	-6.85008e-008	-0.685463	-0.000588272	-5.88335e-009	-0.685463	0.000588266
0.03134	0.000582413	-6.82787e-008	-0.682713	-0.000582419	-5.82481e-009	-0.682713	0.000582413
